,Lat,Lon,Name,Sub_Prop
341,42.38267827521855,-71.143478951426,Fresh Pond Reservation,0.7068965517241379
342,42.383405,-71.107593,Conway Park - Somerville Avenue,0.8413509610043328
343,42.383532520117896,-71.01619094610214,Bennington St at Byron St,0.6875
344,42.383634022742875,-71.10855814078604,Craigie at Summer St,0.8040201005025126
345,42.3839322489048,-71.13961271959852,Vassal Lane at Tobin/VLUS,0.8206686930091185
346,42.384452256358436,-71.07514854529654,Sullivan Square,0.7682539682539683
347,42.385223935870535,-71.01063068965232,Bennington St at Constitution Beach,0.4816983894582723
348,42.385582,-71.113341,Wilson Square,0.8350571584104518
349,42.38567578752914,-71.11412136298895,Wilson Square,0.8256704980842912
350,42.386141411639564,-71.07828140258789,Broadway St at Mt Pleasant St,0.7631336405529954
351,42.38645499610106,-71.07541964272968,Warehouse Lab PBSC,1.0
352,42.38674802045056,-71.11901879310608,Lesley University,0.829746835443038
353,42.386781,-71.006098,Orient Heights T Stop - Bennington St at Saratoga St,0.40285714285714286
354,42.386844,-71.09812,Somerville City Hall,0.834920634920635
355,42.387151,-71.075978,18 Dorrance Warehouse,0.7371069182389937
356,42.38717463348314,-71.08714388528824,Edgerly Education Center,0.7735602094240838
357,42.3876281075134,-71.08318716287613,East Somerville Library (Broadway and Illinois),0.7614742698191933
358,42.387995,-71.119084,Porter Square Station,0.8503905993566598
359,42.38828872616418,-71.11071459967206,Craigie at Summer St,0.7428571428571429
360,42.388305537643994,-71.11067976811682,Craigie at Summer St,0.7692307692307693
361,42.388966,-71.132788,Danehy Park,0.7895545314900153
362,42.38952436305763,-71.11694140364307,Elm St at White St,0.8369345037137069
363,42.390449490184295,-71.10855950047153,Somerville Hospital,0.7744052502050861
364,42.39088801721338,-71.10962569713591,Somerville Hospital,0.7785714285714286
365,42.39108438146733,-71.09039425849915,Foss Park,0.7040851355990387
366,42.39120971915856,-71.12260755160605,Mass Ave at Hadley/Walden,0.8292862398822664
367,42.39189811591863,-71.09745375830244,Somerville City Hall Annex,0.7769571639586411
368,42.392232840046276,-71.07746601104736,Assembly Square T,0.6975164011246485
369,42.392766,-71.129042,Rindge Avenue - O'Neill Library,0.8027159562429272
370,42.39329263225162,-71.0724475979805,Encore,0.3671274961597542
371,42.3936,-71.143941,84 Cambridgepark Dr,0.698062792251169
372,42.39407223665884,-71.11133694648743,Community Path at Cedar Street,0.7579326136735361
373,42.39517150121575,-71.09850591982195,Broadway at Central St,0.7356643356643356
374,42.395588457167094,-71.14260613918304,Alewife MBTA at Steel Place,0.7218856992362391
375,42.396105,-71.139459,Alewife Station at Russell Field,0.7031294860752225
376,42.396386809455,-71.12011306006025,Grove St at Community Path,0.7856149413868468
377,42.39648358247693,-71.06546759905541,Broadway at Lynde St,0.47651006711409394
378,42.396785885510184,-71.1023729667977,Somerville Hospital,0.8130434782608695
379,42.396969,-71.123024,Davis Square,0.8117373965835367
380,42.39778339961249,-71.10594004465383,Magoun Square at Trum Field,0.6895104895104895
381,42.397822126245096,-71.1060666978301,Ball Sq,0.8853754940711462
382,42.397828,-71.130516,Linear Park - Mass. Ave. at Cameron Ave. ,0.859912216532553
383,42.39790817368333,-71.14797130814623,Discovery Park - 30 Acorn Park Drive,0.8946488294314381
384,42.39836059620832,-71.06373842814719,Broadway at Beacham St,0.6535885167464115
385,42.398365,-71.107818,Magoun Square at Trum Field,0.7994011976047904
386,42.39915588714573,-71.11102573591778,Ball Sq,0.7918486171761281
387,42.39918259930251,-71.11104454854285,Ball Sq,0.7371428571428571
388,42.400877,-71.116772,Powder House Circle - Nathan Tufts Park,0.7416927899686521
389,42.40203828065014,-71.1265329148955,Teele Square,0.8377801494130203
390,42.40231703379005,-71.12671129423688,Teele Square,0.7597087378640777
391,42.40328056972533,-71.04762639859473,Chelsea St at Vine St,0.3172690763052209
392,42.40413,-71.0613,Main Street at Carter Street,0.416988416988417
393,42.40449,-71.123413,Packard Ave at Powderhouse Blvd,0.7418238993710692
394,42.40581171700586,-71.06708850720679,Norman St at Kelvin St,0.42857142857142855
395,42.406151572663504,-71.0604074504954,Main Street at Carter Street,0.3269961977186312
396,42.406302,-71.132446,Clarendon Hill at Broadway,0.7031070195627158
397,42.40725945172653,-71.05546381333625,Everett Square (Broadway at Chelsea St),0.5311004784688995
398,42.40914877754532,-71.04597684005057,Ferry St at Pleasantview Ave,0.7468354430379747
399,42.4093300667225,-71.06381878293178,Main St at Beacon St,0.5945945945945946
400,42.4093300667225,-71.06381878293178,Wasgatt Playground,0.40268456375838924
401,42.40985877544303,-71.06631867605756,Norman St at Kelvin St,0.7333333333333333
402,42.410346909767846,-71.05260457852637,Broadway at Maple St,0.375
403,42.41072713868097,-71.06266822675025,Main St at Beacon St,0.35714285714285715
404,42.41143222973408,-71.06823265090497,7 Acre Park,0.4393305439330544
405,42.412504507772105,-71.05842225271772,Ferry St at Pleasantview Ave,0.9259259259259259
406,42.412504507772105,-71.05842225271772,Swan St. Park,0.39215686274509803
407,42.41427294293992,-71.04479655659816,Glendale Square (Ferry St at Broadway),0.1797752808988764
408,42.41480160999569,-71.04772560316633,Glendale Square (Ferry St at Broadway),0.23423423423423423
